,Date,Title,Link,News_description
83," May 1, 2021  8:24:34 am","
Europa League: Villarreal take 2-1 lead over Arsenal
",https://indianexpress.com/article/sports/football/europa-league-villarreal-take-2-1-lead-over-arsenal-7296301/,"Manu Trigueros and Raúl Albiol scored first-half goals to give the Spanish club the edge ahead of next week’s second leg in London. The English side pulled one closer with a penalty kick converted by Nicolas Pepe in the 73rd.
"
84," May 1, 2021  8:24:34 am","
FC Goa lose 0-2 to Al Wahda, end maiden ACL campaign on disappointing note
",https://indianexpress.com/article/sports/football/fc-goa-lose-0-2-to-al-wahda-end-maiden-acl-campaign-on-disappointing-note-7296277/,"Already out of reckoning for a place in the knockouts, FC Goa played the match without their foreign players and also missed the services of Spanish head coach Juan Ferrando, as they had been allowed to leave the country in view of the restrictions being imposed on flights from India globally due to the COVID-19 pandemic."
85," May 1, 2021  8:24:34 am","
Prithvi Shaw’s explosive 82-run knock sets up DC’s seven-wicket win over KKR
",https://indianexpress.com/article/sports/ipl/dc-vs-kkr-ipl-2021-delhi-vs-kolkata-report-7295967/,"Chasing 155, Prithvi Shaw (82 off 41 balls) shared a 132-run opening stand with Shikhar Dhawan (46 off 47 balls), who played second fiddle throughout, as the duo annihilated the KKR bowlers."
86," May 1, 2021  8:24:34 am","
IPL 2021: Prithvi Shaw hits Shivam Mavi for six fours in one over
",https://indianexpress.com/article/sports/ipl/ipl-2021-prithvi-shaw-hits-six-fours-in-one-over-7295957/,Prithvi Shaw became only the second player in IPL after Delhi Capitals teammate Ajinkya Rahane to achieve the feat of hitting six consecutive fours in a single over.
87," May 1, 2021  8:24:34 am","
We feel very safe inside IPL bio-bubble: Quinton de Kock
",https://indianexpress.com/article/sports/ipl/we-feel-very-safe-inside-ipl-bio-bubble-quinton-de-kock-7295944/,"Quinton de Kock on Thursday said his team feels ""very safe"" inside the IPL bio-security bubble, two days after leg-spinner Adam Zampa called it one of the ""most vulnerable"" before taking a flight back to Australia."
88," May 1, 2021  8:24:34 am","
1st Test, Day 1: Pakistan 103 without loss after bowling out Zimbabwe for 176
",https://indianexpress.com/article/sports/cricket/1st-test-day-1-pakistan-103-without-loss-after-bowling-out-zimbabwe-for-176-7295889/,Pakistan has bowled out Zimbabwe for 176 and magnified the advantage by reaching 103 without loss in reply after the first day of the first Test in Harare.
89," May 1, 2021  8:24:34 am","
Match referee Manu Nayyar leaves IPL bubble after mother’s death
",https://indianexpress.com/article/sports/ipl/match-referee-manu-nayyar-leaves-ipl-bubble-after-mothers-death-7295865/,"Nayyar, a former Delhi Ranji Trophy player, had officiated in the Mumbai leg of IPL matches before being assigned for the Ahmedabad leg. It is learnt that he reached Delhi on Thursday to join his family."
90," May 1, 2021  8:24:34 am","
We badly needed this win after two losses: MI skipper Rohit Sharma
",https://indianexpress.com/article/sports/ipl/we-badly-needed-this-win-after-two-losses-mi-skipper-rohit-sharma-7295844/,"Mumbai Indians skipper Rohit Sharma on Thursday said the defending champions ""badly needed"" the win over Rajasthan Royals after a couple of reverses in the ongoing Indian Premier League."
91," May 1, 2021  8:24:34 am","
Sachin Tendulkar donates Rs 1 crore to ‘Mission Oxygen’ for COVID patients
",https://indianexpress.com/article/sports/cricket/sachin-tendulkar-donates-rs-1-crore-to-mission-oxygen-for-covid-patients-7295832/,"India is witnessing an unprecedented surge in COVID-19 infections and recorded a single-day rise of 3,79,257 new cases on Wednesday."
92," May 1, 2021  8:24:34 am","
Delhi Capitals pledge Rs 1.5 crore to city’s fight against COVID-19
",https://indianexpress.com/article/sports/ipl/delhi-capitals-pledge-rs-1-5-crore-to-citys-fight-against-covid-19-7295804/,Capital city New Delhi has been one of the worst affected in India in the second wave of Covid-19 infections.
93," May 1, 2021  8:24:34 am","
IPL 2021, DC vs KKR Highlights: Prithvi Shaw’s 82 guides Delhi to seven-wicket win
",https://indianexpress.com/article/sports/ipl/ipl-2021-dc-vs-kkr-live-score-streaming-online-updates-7295218/,"IPL 2021, DC vs KKR Highlights: Delhi Capitals climbed up to the second spot in the points table after registering their fifth win of the campaign against Kolkata Knight Riders on Thursday."
94," May 1, 2021  8:24:34 am","
Adam Zampa clarifies ‘vulnerable’ comment on IPL bio-bubble
",https://indianexpress.com/article/sports/ipl/adam-zampa-ipl-bubble-vulnerable-comment-clarifies-7295604/,"Adam Zampa, who landed in Australia on Thursday, said his 'most vulnerable' comment on the IPL bio-bubble had nothing to do with safety from the Covid-19 virus."
95," May 1, 2021  8:24:34 am","
Jesse Marsch to succeed Julian Nagelsmann as RB Leipzig head coach
",https://indianexpress.com/article/sports/football/rb-leipzig-jesse-marsch-head-coach-appointment-7295380/,"The 47-year-old Marsch, who was an assistant coach at RB Leipzig in 2018/19, will join from sister club RB Salzburg, where he won the Austrian Bundesliga and Cup double last season."
96," May 1, 2021  8:24:34 am","
Rajasthan Royals donate ₹7.5 crore to help India fight Covid-19
",https://indianexpress.com/article/sports/ipl/rajasthan-royals-donate-india-fight-covid-19-7294199/,"""The funds raised by Rajasthan Royals will help pan India, with an initial focus on the state of Rajasthan,"" said RR."
97," May 1, 2021  8:24:34 am","
PBKS vs RCB Preview: Punjab Kings have task cut out against Royal Challengers Bangalore
",https://indianexpress.com/article/sports/ipl/pbks-vs-rcb-preview-punjab-kings-have-task-cut-out-against-royal-challengers-bangalore-7293703/,"Smarting from a five-wicket defeat at the hands of Kolkata Knight Riders, it will not be an easy task for a struggling Punjab side to stand up to the challenge thrown by a RCB team, which has been firing on all cylinders."
98," May 1, 2021  8:24:34 am","
Umpire Paul Reiffel unable to fly out of India despite having decided to pull out of IPL 2021
",https://indianexpress.com/article/sports/cricket/umpire-paul-reiffel-unable-to-fly-out-india-ipl-pull-out-7293670/,"Umpire Paul Reiffel, who had been among the first officials to pull out of IPL 2021, said he was 10 minutes away from leaving the IPL bio-bubble when he was informed he would not be able to fly through Doha to Australia."
99," May 1, 2021  8:24:34 am","
Missing out on IPL a blessing in disguise, says Marnus Labuschagne
",https://indianexpress.com/article/sports/ipl/missing-out-on-ipl-a-blessing-in-disguise-says-marnus-labuschagne-7293678/,"The 26-year-old, who found no buyers at the IPL auctions in February, expressed concern for his compatriots featuring in the ongoing lucrative league in India."
100," May 1, 2021  8:24:34 am","
IPL 2021, MI vs RR Highlights: Mumbai win by 7 wickets
",https://indianexpress.com/article/sports/ipl/ipl-2021-mi-vs-rr-live-cricket-score-online-7293648/,"IPL 2021 Live Score, MI vs RR Highlights: Mumbai Indians beat Rajasthan Royals by 7 wickets"
101," April 30, 2021  8:09:39 am","
MCA postpones Mumbai T20 League amidst COVID-19 pandemic
",https://indianexpress.com/article/sports/cricket/mca-defers-t20-mumbai-league-in-wake-of-rising-covid-19-cases-7293625/,"The MCA on Thursday issued a press release stating their tournament would be deferred till further notice. Originally, the event was expected to start shortly after the IPL 2021 final on May 30."
102," April 30, 2021  8:09:39 am","
WTC Final: Virat Kohli not getting much help from teammate Kyle Jamieson
",https://indianexpress.com/article/sports/ipl/wtc-final-virat-kohli-not-getting-much-help-from-teammate-kyle-jamieson-7293528/,"RCB all-rounder Dan Christian has revealed that Jamieson, who is playing his first IPL after being bought for Rs 15 crore, is carrying a couple of Dukes balls, which will be used in the WTC final in Southampton from June 18 between India and New Zealand."
103," April 30, 2021  8:09:39 am","
Changes around attitude reason for Super Kings’ turnaround: Stephen Fleming
",https://indianexpress.com/article/sports/ipl/csk-beat-srh-changes-around-attitude-reason-for-super-kings-turnaround-stephen-fleming-7293505/,"CSK have been on a roll this year losing just one match out of its six so far, which has taken them to the top of the points table. Their fifth consecutive triumph came last night against SunRisers Hyderabad."
104," April 30, 2021  8:09:39 am","
DC vs KKR Playing 11, IPL 2021: Amit Mishra misses out, KKR unchanged
",https://indianexpress.com/article/sports/ipl/mi-vs-rr-dc-vs-kkr-predicted-playing-11-ipl-2021-live-updates-7293348/,"IPL 2021, MI vs RR, DC vs KKR Team Playing 11 Today Match: DC are coming off a heartbreaking one-run defeat to the Royal Challengers Bangalore, while KKR had a morale-boosting win over the Punjab Kings."
105," April 30, 2021  8:09:39 am","
Manchester City rally to win 2-1 at PSG in first leg of CL semifinal
",https://indianexpress.com/article/sports/football/manchester-city-rallies-to-win-2-1-at-psg-in-first-leg-of-champions-league-semifinal-7293214/,"PSG led 1-0 through captain Marquinhos’ early header from a corner, but City skipper Kevin De Bruyne equalized in the 64th minute when goalkeeper Keylor Navas misread his dipping cross and it bounced inside his post."
106," April 30, 2021  8:09:39 am","
Boxing: Southpaw Alfiya Pathan punching the concrete ceiling of 81kg
",https://indianexpress.com/article/sports/southpaw-boxer-alfiya-pathan-punching-the-concrete-ceiling-of-81kg-7293190/,"Mankapur Pathan girl is India's big hope in higher weight class, claiming gold at World Youth boxing
"
107," April 30, 2021  8:09:39 am","
Hyderabad’s Aussie enforcer has a struggle all evening as CSK continue winning run
",https://indianexpress.com/article/sports/ipl/hyderabads-aussie-enforcer-has-a-struggle-all-evening-as-csk-continue-winning-run-7292980/,"Warner huffs and puffs, Chennai whistle to victory"
108," April 30, 2021  8:09:39 am","
IPL 2021: David Warner achieves three milestones with record half-century against CSK
",https://indianexpress.com/article/sports/ipl/ipl-2021-david-warner-achieves-three-milestones-with-record-half-century-against-csk-7292923/,"David Warner became the fourth player to record 10,000 runs in T20 cricket and also became only the eighth batsman to score 200 or more sixes in IPL history."
109," April 30, 2021  8:09:39 am","
Umpires Nitin Menon and Paul Reiffel latest to pull out of IPL 2021
",https://indianexpress.com/article/sports/ipl/umpires-menon-and-reiffel-latest-to-pull-out-of-ipl-2021-7292913/,"Menon flew home to Indore after his mother and wife tested positive for the virus, whereas former Aussie seamer Reiffel went back a few days ago due to anxiety about the Australian government not allowing flights from India."
110," April 30, 2021  8:09:39 am","
English cricket to join football in social media boycott
",https://indianexpress.com/article/sports/cricket/english-cricket-to-join-football-in-social-media-boycott-7292800/,"English cricket will join football's social media blackout this weekend in response to continued online racist abuse of professional players in the country, the England and Wales Cricket Board (ECB) said on Wednesday."
111," April 30, 2021  8:09:39 am","
ICC rankings: Virat Kohli remains static at 5th place in T20 list, Pakistan’s Rizwan enters top 10
",https://indianexpress.com/article/sports/cricket/virat-kohli-remains-static-at-5th-place-in-t20-list-rizwan-enters-top-10-7292771/,Virat Kohli and senior opener KL Rahul maintained their fifth and seventh places respectively in the latest ICC's ranking for T20 batsmen.
112," April 30, 2021  8:09:39 am","
Amidst Covid disruption, Sharath Kamal confident ahead of Tokyo
",https://indianexpress.com/article/sports/sport-others/amidst-covid-disruption-sharath-kamal-confident-ahead-of-tokyo-7292636/,"Veteran, set to play his fourth Olympics, banks on mixed doubles partner Manika Batra in medal quest."
113," April 30, 2021  8:09:39 am","
‘Tone deaf’: IPL’s staging of 2021 season amidst crisis faces global criticism
",https://indianexpress.com/article/sports/ipl/ipl-2021-staging-india-tone-deaf-terribly-wrong-7292710/,How the world reported on India continuing to stage the IPL 2021 season amidst a worsening Covid-19 health crisis.
114," April 30, 2021  8:09:39 am","
I have total control in team and selection matters: Babar Azam
",https://indianexpress.com/article/sports/cricket/babar-azam-pakistan-captain-total-control-7292673/,Pakistan captain Babar Azam reacts to criticism that he is a powerless captain who takes dictation from head coach Misbah-ul-Haq.
115," April 30, 2021  8:09:39 am","
IPL 2021, CSK vs SRH Highlights: CSK win by 7 wickets, move to top of points table
",https://indianexpress.com/article/sports/ipl/ipl-2021-csk-vs-srh-live-cricket-score-online-7292519/,"IPL 2021 Live Score, CSK vs SRH Highlights: Chennai Super Kings move to the top of the points table with five wins from six games"
